Taxon,DLC_ID,Hybrid,Sex,Name,Current_Resident,StudBook,DOB,Birth_Month,Estimated_DOB,Birth_Type,Birth_Institution,Litter_Size,Expected_Gestation,Estimated_Concep,Concep_Month,Dam_ID,Dam_Name,Dam_Taxon,Dam_DOB,Dam_AgeAtConcep_y,Sire_ID,Sire_Name,Sire_Taxon,Sire_DOB,Sire_AgeAtConcep_y,DOD,AgeAtDeath_y,AgeOfLiving_y,AgeLastVerified_y,AgeMax_LiveOrDead_y,N_known_offspring
ERUF,5572,N,M,TERRACOTTA,N,841,09Mar1981,3,,CB,Duke Lemur Center,1,120,09Nov1980,11,514,LISA DELLA,ERUF,08Mar1965,15.68,3598,REDTOP,ERUF,15Mar1974,6.66,03Oct2009,28.59,,,28.59,2
EMAC,5573,N,M,ALCMENE-A,N,460,16Mar1981,3,,CB,Duke Lemur Center,2,120,16Nov1980,11,5559,ALCMENE,EMAC,31Mar1978,2.63,2549,STILLA,EMAC,07Apr1976,4.61,16Mar1981,0.00,,,0.00,
EMAC,5574,N,M,ZEUS II,N,237,16Mar1981,3,,CB,Duke Lemur Center,2,120,16Nov1980,11,5559,ALCMENE,EMAC,31Mar1978,2.63,2549,STILLA,EMAC,07Apr1976,4.61,10May1981,0.15,,,0.15,
ERUF,5575,N,M,REDBRICK,N,843,17Mar1981,3,,CB,Duke Lemur Center,1,120,17Nov1980,11,4502,OCHRE,ERUF,01Oct1968,12.14,515,THURBER,ERUF,01Oct1958,22.15,,,,2.81,2.81,
EUL,5576,Sp,M,CLAUDETTE-A,N,842,17Mar1981,3,,CB,Duke Lemur Center,1,120,17Nov1980,11,4556,CLAUDETTE,EUL,18Apr1979,1.59,561,DEGAULLE,ECOL,10Apr1970,10.61,20Mar1981,0.01,,,0.01,
ERUF,5577,N,F,TAWNY,N,844,17Mar1981,3,,CB,Duke Lemur Center,1,120,17Nov1980,11,1512,HEME,ERUF,08Mar1972,8.70,4503,RUBRIC,ERUF,01Oct1968,12.14,01Feb1985,3.88,,,3.88,2
LCAT,5578,N,F,GALATEA,N,924,20Mar1981,3,,CB,Duke Lemur Center,2,138,02Nov1980,11,2583,SAPPHO,LCAT,11Mar1977,3.65,582,ROMULUS,LCAT,09Mar1971,9.66,02Nov1984,3.62,,,3.62,1
LCAT,5579,N,M,SAPPHO-A,N,925,20Mar1981,3,,CB,Duke Lemur Center,2,138,02Nov1980,11,2583,SAPPHO,LCAT,11Mar1977,3.65,582,ROMULUS,LCAT,09Mar1971,9.66,30Mar1981,0.03,,,0.03,
EUL,558,Sp,F,PUPPET-F,N,294,20Mar1970,3,,CB,Duke Lemur Center,1,120,20Nov1969,11,507,PUPPET,EUL,17Apr1961,8.60,501,PEARDROP,EFUL,01Oct1958,11.15,06May1970,0.13,,,0.13,
ERUF,5580,N,F,FLAME,N,845,21Mar1981,3,,CB,Duke Lemur Center,1,120,21Nov1980,11,4507,ROUGE,ERUF,27Feb1977,3.73,3556,MENELAUS,ERUF,03Apr1978,2.64,,,,7.34,7.34,
EMAC,5581,N,M,ACHILLES,N,177,01Apr1978,4,,CB,Saint Louis Zoological Park,,120,02Dec1977,12,,,,,,oi_075200,,,,,09Feb1996,17.87,,,17.87,14
EMAC,5582,N,F,HESTIA,N,168,16Mar1978,3,,CB,Saint Louis Zoological Park,,120,16Nov1977,11,,,,,,,,,,,,,,11.60,11.60,8
EMAC,5583,N,M,IPHICLES,N,209,19Mar1981,3,,CB,Saint Louis Zoological Park,,120,19Nov1980,11,,,,,,,,,,,,,,6.27,6.27,7
EMAC,5584,N,M,ATLAS,N,239,25Mar1981,3,,CB,Duke Lemur Center,1,120,25Nov1980,11,5582,HESTIA,EMAC,16Mar1978,2.70,oi_M25,,,,,01Jan1990,8.78,,,8.78,9
LCAT,5585,N,F,THERA,N,940,27Mar1981,3,,CB,Duke Lemur Center,1,138,09Nov1980,11,2543,LYSIS,LCAT,29Mar1976,4.62,582,ROMULUS,LCAT,09Mar1971,9.68,,,,9.44,9.44,9
VRUB,5586,N,M,SATURNA-C,N,56,30Mar1981,3,,CB,Duke Lemur Center,2,103,17Dec1980,12,524,SATURNA,VRUB,01Oct1959,21.23,4590,SATURN,VRUB,01Oct1960,20.22,30Mar1981,0.00,,,0.00,
VRUB,5587,N,F,CYNTHIA,N,57,30Mar1981,3,,CB,Duke Lemur Center,2,103,17Dec1980,12,524,SATURNA,VRUB,01Oct1959,21.23,4590,SATURN,VRUB,01Oct1960,20.22,28Apr2016,35.10,,,35.10,17
EUL,5588,Sp,F,ROSE RED,N,849,01Apr1981,4,,CB,Duke Lemur Center,1,120,02Dec1980,12,541,HERMIONE,ERUF,28Mar1968,12.69,1569,ANDY,EUL,18Apr1974,6.63,,,,5.50,5.50,
EUL,5589,Sp,F,BEZZO,N,852,03Apr1981,4,,CB,Duke Lemur Center,1,120,04Dec1980,12,1550,SONG,EUL,20Feb1974,6.79,4512,LEIF,EFUL,21May1971,9.55,,,,1.97,1.97,
EUL,559,Sp,M,CREON,N,293,20Mar1970,3,,CB,Duke Lemur Center,1,120,20Nov1969,11,532,CALYPSO,ERUF,14Apr1967,2.61,520,YVES,ECOL,01Oct1959,10.15,,,,9.16,9.16,
ERUF,5590,N,ND,REDSTART,N,847,30Mar1981,3,,CB,Catoctin Wildlife Preserve and Zoo,,120,30Nov1980,11,519,RED CHILD,ERUF,04Mar1966,14.75,3598,REDTOP,ERUF,15Mar1974,6.72,,,,1.88,1.88,
EUL,5591,Sp,M,YOGI,N,853,04Apr1981,4,,CB,Duke Lemur Center,2,120,05Dec1980,12,1516,ZERLINA,EUL,20Mar1972,8.72,4512,LEIF,EFUL,21May1971,9.55,15Aug1983,2.36,,,2.36,
EUL,5592,Sp,F,BERA,N,854,04Apr1981,4,,CB,Duke Lemur Center,2,120,05Dec1980,12,1516,ZERLINA,EUL,20Mar1972,8.72,4512,LEIF,EFUL,21May1971,9.55,26May1981,0.14,,,0.14,
EUL,5593,Sp,M,JAO,N,860,06Apr1981,4,,CB,Duke Lemur Center,1,120,07Dec1980,12,4510,NORO,EALB,29Aug1967,13.28,1520,ESAU,EUL,12Apr1972,8.66,,,,2.21,2.21,
EFUL,5594,N,M,BOR,N,865,10Apr1981,4,,CB,Duke Lemur Center,1,120,11Dec1980,12,4566,GUDRUN,EFUL,27Apr1979,1.63,4537,BEOWULF,EFUL,18Mar1979,1.74,,,,11.19,11.19,
EUL,5595,Sp,M,BJORN,N,864,10Apr1981,4,,CB,Duke Lemur Center,1,120,11Dec1980,12,2579,CECILIA,EUL,11Mar1977,3.76,4512,LEIF,EFUL,21May1971,9.57,,,,13.66,13.66,
ERUF,5596,N,F,CHESTNUT-A,N,866,11Apr1981,4,,CB,Duke Lemur Center,1,120,12Dec1980,12,4582,CHESTNUT,ERUF,20May1979,1.57,3598,REDTOP,ERUF,15Mar1974,6.75,25Apr1981,0.04,,,0.04,
ECOL,5597,N,F,NICOLE,N,869,12Apr1981,4,,CB,Duke Lemur Center,1,123,10Dec1980,12,2540,NADIA,ECOL,25Mar1976,4.72,520,YVES,ECOL,01Oct1959,21.21,20Nov2005,24.62,,,24.62,11
EUL,5598,Sp,F,ORSO,N,868,12Apr1981,4,,CB,Duke Lemur Center,1,120,13Dec1980,12,549,URSULA,EUL,03Apr1969,11.70,4512,LEIF,EFUL,21May1971,9.57,,,,7.15,7.15,4
EFUL,5599,N,F,BESTLA,N,871,13Apr1981,4,,CB,Duke Lemur Center,1,120,14Dec1980,12,4508,LYN,EFUL,10Mar1973,7.77,4585,URSUS,EFUL,01Oct1970,10.21,,,,1.48,1.48,
EUL,560,Sp,F,DIDO,N,295,21Mar1970,3,,CB,Duke Lemur Center,1,120,21Nov1969,11,518,FRODO,EFUL,06Mar1966,3.72,515,THURBER,ERUF,01Oct1958,11.15,,,,18.39,18.39,5
EFUL,5600,N,M,NANOOK,N,485,07Apr1975,4,,CB,Lincoln Park Zoological Gardens,,120,08Dec1974,12,oi_2066,,,,,,,,,,,,,7.68,7.68,
VVV,5601,N,F,DEMETER,N,228,14Apr1981,4,,CB,Duke Lemur Center,1,104,31Dec1980,12,4549,CALLISTO,VVV,11Apr1979,1.73,586,MARS,VVV,01Oct1966,14.26,28Feb2004,22.89,,,22.89,8
ECOR,5602,N,M,SERAPIS,N,24,14Apr1981,4,,CB,Duke Lemur Center,1,124,11Dec1980,12,4525,NEFERTITI,ECOR,18Jul1977,3.40,4526,RA,ECOR,07Jul1977,3.43,04Jul2007,26.24,,,26.24,11
VVV,5603,N,M,Babel-B,N,231,15Apr1981,4,,CB,Duke Lemur Center,2,104,01Jan1981,1,2560,BABEL,VVV,18May1976,4.63,4598,CANOPUS,VVV,11Apr1978,2.73,15Apr1981,0.00,,,0.00,
VVV,5604,N,M,Amor,N,232,15Apr1981,4,,CB,Duke Lemur Center,2,104,01Jan1981,1,2560,BABEL,VVV,18May1976,4.63,4598,CANOPUS,VVV,11Apr1978,2.73,12May2013,32.10,,,32.10,9
EALB,5605,N,M,ZEBADIAH,N,874,16Apr1981,4,,CB,Duke Lemur Center,2,120,17Dec1980,12,4581,JUDITH,EALB,18May1977,3.59,551,ISHMAEL,EALB,01Oct1966,14.22,15Nov1985,4.59,,,4.59,
EALB,5606,N,F,ZIPPORAH,N,873,16Apr1981,4,,CB,Duke Lemur Center,2,120,17Dec1980,12,4581,JUDITH,EALB,18May1977,3.59,551,ISHMAEL,EALB,01Oct1966,14.22,,,,8.67,8.67,
EALB,5607,N,M,GOLIATH,N,875,17Apr1981,4,,CB,Duke Lemur Center,1,120,18Dec1980,12,3510,HAGAR,EALB,20Apr1977,3.67,4580,JOSHUA,EALB,04Apr1977,3.71,11Dec1991,10.66,,,10.66,
ERUF,5608,N,M,RUBY-A,N,876,19Apr1981,4,,CB,Duke Lemur Center,1,120,20Dec1980,12,4577,RUBY,ERUF,09May1979,1.62,2535,ROAN,ERUF,04Mar1976,4.80,19Apr1981,0.00,,,0.00,
EUL,5609,Sp,M,ADAM,N,887,20Apr1981,4,,CB,Duke Lemur Center,2,120,21Dec1980,12,2512,SHEBA,EUL,08Apr1975,5.71,3511,ELON,EALB,20Apr1977,3.67,,,,5.93,5.93,
ECOL,561,N,M,DEGAULLE,N,301,10Apr1970,4,Y,CB,Duke Lemur Center,1,123,08Dec1969,12,521,YVETTE,ECOL,01Oct1959,10.19,520,YVES,ECOL,01Oct1959,10.19,16Oct1991,21.53,,,21.53,18
EUL,5610,Sp,F,EVE,N,879,20Apr1981,4,,CB,Duke Lemur Center,2,120,21Dec1980,12,2512,SHEBA,EUL,08Apr1975,5.71,3511,ELON,EALB,20Apr1977,3.67,,,,5.93,5.93,1
EFUL,5611,N,F,SWANHILD,N,880,20Apr1981,4,,CB,Duke Lemur Center,2,120,21Dec1980,12,4509,HILDA,EFUL,26Dec1972,7.99,4585,URSUS,EFUL,01Oct1970,10.23,,,,11.17,11.17,3
EFUL,5612,N,M,HILDA-A,N,881,20Apr1981,4,,CB,Duke Lemur Center,2,120,21Dec1980,12,4509,HILDA,EFUL,26Dec1972,7.99,4585,URSUS,EFUL,01Oct1970,10.23,20Apr1981,0.00,,,0.00,
LCAT,5613,N,M,YODA,N,964,21Apr1981,4,,CB,Duke Lemur Center,1,138,04Dec1980,12,4540,CLYTIE,LCAT,19Sep1973,7.21,4517,ION,LCAT,24Mar1974,6.70,,,,6.03,6.03,4
VVV,5614,N,F,MOON-A,N,1073,22Apr1981,4,,CB,Duke Lemur Center,1,104,08Jan1981,1,3563,MOON,VVV,16Apr1978,2.73,2522,TYPHON,VVV,13May1975,5.66,22Apr1981,0.00,,,0.00,
LCAT,5615,N,M,PEGASUS,N,627,23Apr1977,4,Y,CB,Catoctin Wildlife Preserve and Zoo,,138,06Dec1976,12,oi_UNK,,,,,oi_UNK,,,,,01Nov2003,26.54,,,26.54,6
EMON,5616,N,M,ENRIQUE,N,18,01Oct1971,10,Y,WB,Madagascar /,,127,27May1971,5,WILD,,,,,WILD,,,,,,,,11.37,11.37,
EMON,5617,N,F,MARIA,N,32,23Apr1975,4,Y,CB,Catoctin Wildlife Preserve and Zoo,,127,17Dec1974,12,,,,,,,,,,,,,,7.81,7.81,
EMON,5618,N,F,PILAR,N,19,01Oct1971,10,Y,WB,Madagascar /,,127,27May1971,5,WILD,,,,,WILD,,,,,,,,11.37,11.37,
EUL,5619,Sp,F,HUNI-A,N,883,26Apr1981,4,,CB,Duke Lemur Center,1,120,27Dec1980,12,2518,HUNI,EUL,25Apr1975,5.68,1532,CRONUS,EUL,26Feb1973,7.84,26Apr1981,0.00,,,0.00,
ERUF,562,N,M,AENEAS,N,302,12Apr1970,4,,CB,Duke Lemur Center,1,120,13Dec1969,12,510,CALO,ERUF,01Oct1958,11.21,515,THURBER,ERUF,01Oct1958,11.21,,,,17.14,17.14,
EUL,5620,Sp,F,JEMIMA,N,884,27Apr1981,4,,CB,Duke Lemur Center,1,120,28Dec1980,12,4595,RACHEL,EUL,18May1978,2.62,3511,ELON,EALB,20Apr1977,3.69,22May2005,24.08,,,24.08,5
EFUL,5621,N,F,LIBY-A,N,890,02May1981,5,,CB,Duke Lemur Center,1,120,02Jan1981,1,3532,LIBYA,EFUL,27Jun1977,3.52,4512,LEIF,EFUL,21May1971,9.63,02May1981,0.00,,,0.00,
VVV,5622,N,M,ALTAIR,N,248,03May1981,5,,CB,Duke Lemur Center,2,104,19Jan1981,1,569,THALIA,VVV,01Oct1965,15.31,1501,MERCURY,VVV,01Oct1966,14.31,01May1984,3.00,,,3.00,
VVV,5623,N,M,PROCYON,N,249,03May1981,5,,CB,Duke Lemur Center,2,104,19Jan1981,1,569,THALIA,VVV,01Oct1965,15.31,1501,MERCURY,VVV,01Oct1966,14.31,16May1993,12.04,,,12.04,
VVV,5624,N,M,GEMINI,N,250,04May1981,5,,CB,Duke Lemur Center,3,104,20Jan1981,1,568,CLOTHO,VVV,01Oct1965,15.32,586,MARS,VVV,01Oct1966,14.32,19Aug1994,13.30,,,13.30,
VVV,5625,N,F,LIBRA,N,251,04May1981,5,,CB,Duke Lemur Center,3,104,20Jan1981,1,568,CLOTHO,VVV,01Oct1965,15.32,586,MARS,VVV,01Oct1966,14.32,16Aug2001,20.30,,,20.30,
VVV,5626,N,F,BELLONA,N,252,04May1981,5,,CB,Duke Lemur Center,3,104,20Jan1981,1,568,CLOTHO,VVV,01Oct1965,15.32,586,MARS,VVV,01Oct1966,14.32,29Jan1998,16.75,,,16.75,
VAR,5627,Sp,M,DRACO,N,249,17May1981,5,,CB,Duke Lemur Center,2,98,08Feb1981,2,3581,MIRANDA,VAR,04May1978,2.77,3530,TELLUS,VRUB,17May1975,5.74,,,,2.09,2.09,
VAR,5628,Sp,F,PAVO,N,,17May1981,5,,CB,Duke Lemur Center,2,98,08Feb1981,2,3581,MIRANDA,VAR,04May1978,2.77,3530,TELLUS,VRUB,17May1975,5.74,12Feb1989,7.75,,,7.75,5
VRUB,5629,N,M,PHOENIX,N,61,19May1981,5,,CB,Duke Lemur Center,3,103,05Feb1981,2,544,PERSEPHONE,VRUB,28Apr1968,12.78,3530,TELLUS,VRUB,17May1975,5.73,14May2003,22.00,,,22.00,15
EUL,563,Sp,M,SEBASTIAN,N,303,14Apr1970,4,,CB,Duke Lemur Center,2,120,15Dec1969,12,514,LISA DELLA,ERUF,08Mar1965,4.78,509,POP,EFUL,01Oct1946,23.22,17Jul1992,22.27,,,22.27,2
VRUB,5630,N,F,HIMALIA,N,62,19May1981,5,,CB,Duke Lemur Center,3,103,05Feb1981,2,544,PERSEPHONE,VRUB,28Apr1968,12.78,3530,TELLUS,VRUB,17May1975,5.73,29Apr1992,10.95,,,10.95,20
VRUB,5631,N,F,LYSITHEA,N,63,19May1981,5,,CB,Duke Lemur Center,3,103,05Feb1981,2,544,PERSEPHONE,VRUB,28Apr1968,12.78,3530,TELLUS,VRUB,17May1975,5.73,11Oct1982,1.40,,,1.40,
ERUF,5632,N,F,CARDINAL,N,898,29May1981,5,,CB,Duke Lemur Center,1,120,29Jan1981,1,4547,AUBURN,ERUF,09Apr1979,1.81,4527,RUDDY,ERUF,15Feb1979,1.96,,,,3.31,3.31,
EUL,5633,Sp,F,FARA,N,899,31May1981,5,,CB,Duke Lemur Center,2,120,31Jan1981,1,552,SHULAMITE,ESAN,01Oct1967,13.35,1520,ESAU,EUL,12Apr1972,8.81,16Jul1981,0.13,,,0.13,
EUL,5634,Sp,M,MARO,N,900,31May1981,5,,CB,Duke Lemur Center,2,120,31Jan1981,1,552,SHULAMITE,ESAN,01Oct1967,13.35,1520,ESAU,EUL,12Apr1972,8.81,,,,8.37,8.37,2
EUL,5635,Sp,F,CHIMAERA,N,901,04Jun1981,6,,CB,Duke Lemur Center,2,120,04Feb1981,2,4532,MARIONETTE,EUL,12Mar1979,1.90,566,JASON,EMAC,30Apr1970,10.78,,,,1.80,1.80,
EUL,5636,Sp,F,HECATE,N,902,04Jun1981,6,,CB,Duke Lemur Center,2,120,04Feb1981,2,4532,MARIONETTE,EUL,12Mar1979,1.90,566,JASON,EMAC,30Apr1970,10.78,,,,13.51,13.51,
ERUF,5637,N,F,CALO-G,N,903,06Jun1981,6,,CB,Duke Lemur Center,1,120,06Feb1981,2,510,CALO,ERUF,01Oct1958,22.37,3598,REDTOP,ERUF,15Mar1974,6.90,09Jun1981,0.01,,,0.01,
EMAC,5638,N,M,BOREAS,N,250,28Jun1981,6,,CB,Duke Lemur Center,2,120,28Feb1981,2,550,APHRODITE,EMAC,12May1969,11.81,566,JASON,EMAC,30Apr1970,10.84,14Aug1991,10.13,,,10.13,3
EMAC,5639,N,F,AURORA,N,251,28Jun1981,6,,CB,Duke Lemur Center,2,120,28Feb1981,2,550,APHRODITE,EMAC,12May1969,11.81,566,JASON,EMAC,30Apr1970,10.84,,,,10.93,10.93,
EUL,564,Sp,F,VIOLA,N,304,14Apr1970,4,,CB,Duke Lemur Center,2,120,15Dec1969,12,514,LISA DELLA,ERUF,08Mar1965,4.78,509,POP,EFUL,01Oct1946,23.22,,,,8.87,8.87,
LCAT,5640,N,M,ALEXANDROS,N,998,06Jul1981,7,,CB,Duke Lemur Center,2,138,18Feb1981,2,1510,KAMALA,LCAT,15Jan1972,9.10,4515,SOPHOCLES,LCAT,19Nov1974,6.25,17Sep2002,21.21,,,21.21,
LCAT,5641,N,F,ROXANA,N,997,06Jul1981,7,,CB,Duke Lemur Center,2,138,18Feb1981,2,1510,KAMALA,LCAT,15Jan1972,9.10,4515,SOPHOCLES,LCAT,19Nov1974,6.25,17May1986,4.87,,,4.87,
VVV,5642,N,F,EARTHA,N,10,01Oct1970,10,Y,WB,Madagascar /,,104,19Jun1970,6,WILD,,,,,WILD,,,,,15Feb1987,16.39,,,16.39,1
LCAT,5643,N,M,PHEIDIPPEDES,N,239,30Mar1968,3,,CB,Philadelphia Zoo,,138,13Nov1967,11,,,,,,,,,,,04Dec1983,15.69,,,15.69,2
EMON,5644,N,M,LUIS,N,14,27Jan1969,1,Y,Unk,Unknown Location,,127,22Sep1968,9,,,,,,,,,,,,,,18.55,18.55,
EMON,5645,N,F,LUPE,N,15,27Jan1969,1,Y,Unk,Unknown Location,,127,22Sep1968,9,,,,,,,,,,,06Aug1984,15.53,,,15.53,
EUL,5646,Sp,M,ASK,N,689,20May1978,5,,CB,BREC's  Baton Rouge Zoo,,120,20Jan1978,1,1522,SONA,EUL,29Apr1972,5.73,556,CADMUS,EFUL,15Mar1970,7.86,,,,16.56,16.56,
EUL,5647,Sp,F,EMBLA,N,690,20May1978,5,,CB,BREC's  Baton Rouge Zoo,,120,20Jan1978,1,1522,SONA,EUL,29Apr1972,5.73,556,CADMUS,EFUL,15Mar1970,7.86,,,,8.85,8.85,
EUL,5648,Sp,M,ATLI,N,727,13Apr1979,4,,CB,BREC's  Baton Rouge Zoo,,120,14Dec1978,12,2532,AMY,EUL,19Feb1976,2.82,1564,BILL,EUL,14Apr1974,4.67,,,,3.66,3.66,
EUL,5649,Sp,F,URD,N,785,03Apr1980,4,,CB,BREC's  Baton Rouge Zoo,,120,05Dec1979,12,2532,AMY,EUL,19Feb1976,3.79,1564,BILL,EUL,14Apr1974,5.65,,,,3.14,3.14,2
EUL,565,Sp,F,CIRCE,N,305,26Apr1970,4,,CB,Duke Lemur Center,1,120,27Dec1969,12,535,NAUSICAA,EUL,12Jan1968,1.96,539,SFORZA,EMAC,01Oct1966,3.24,,,,18.37,18.37,
EUL,5650,Sp,F,GNA,N,801,19Apr1980,4,,CB,BREC's  Baton Rouge Zoo,,120,21Dec1979,12,1522,SONA,EUL,29Apr1972,7.65,556,CADMUS,EFUL,15Mar1970,9.78,,,,2.64,2.64,
EUL,5651,Sp,M,YMIR,N,855,03Apr1981,4,,CB,BREC's  Baton Rouge Zoo,,120,04Dec1980,12,1522,SONA,EUL,29Apr1972,8.61,556,CADMUS,EFUL,15Mar1970,10.73,,,,1.97,1.97,
EMAC,5652,N,F,CASSIOPEA,N,253,04Mar1982,3,,CB,Duke Lemur Center,1,120,04Nov1981,11,3504,SELLI,EMAC,25Mar1977,4.62,4539,HERACLES,EMAC,16Dec1970,10.89,23Nov1999,17.73,,,17.73,
EMAC,5653,N,F,ALCMENE-B,N,464,15Mar1982,3,,CB,Duke Lemur Center,1,120,15Nov1981,11,5559,ALCMENE,EMAC,31Mar1978,3.63,4561,PHOEBUS,EMAC,22Apr1979,2.57,15Mar1982,0.00,,,0.00,
ERUF,5654,N,M,REDHEAD,N,915,15Mar1982,3,,CB,Duke Lemur Center,1,120,15Nov1981,11,3599,SIENNA,ERUF,01Mar1975,6.72,3508,MACHO,ERUF,18Apr1977,4.58,,,,2.52,2.52,
LCAT,5655,N,M,HIPPOCRATES,N,1022,16Mar1982,3,,CB,Duke Lemur Center,2,138,29Oct1981,10,1510,KAMALA,LCAT,15Jan1972,9.79,4515,SOPHOCLES,LCAT,19Nov1974,6.95,15Nov1988,6.67,,,6.67,
LCAT,5656,N,F,HERO,N,1023,16Mar1982,3,,CB,Duke Lemur Center,2,138,29Oct1981,10,1510,KAMALA,LCAT,15Jan1972,9.79,4515,SOPHOCLES,LCAT,19Nov1974,6.95,08Aug1988,6.40,,,6.40,1
ERUF,5657,N,M,VERMILLION,N,917,17Mar1982,3,,CB,Duke Lemur Center,1,120,17Nov1981,11,4577,RUBY,ERUF,09May1979,2.53,2535,ROAN,ERUF,04Mar1976,5.71,,,,9.36,9.36,
LCAT,5658,N,F,HYPATIA,N,1024,17Mar1982,3,,CB,Duke Lemur Center,1,138,30Oct1981,10,5556,OLYMPIAS,LCAT,27Jun1980,1.34,4515,SOPHOCLES,LCAT,19Nov1974,6.95,12Sep1998,16.50,,,16.50,
ERUF,5659,N,F,MAGENTA,N,918,17Mar1982,3,,CB,Duke Lemur Center,1,120,17Nov1981,11,4507,ROUGE,ERUF,27Feb1977,4.72,3556,MENELAUS,ERUF,03Apr1978,3.63,,,,1.81,1.81,
EMAC,566,N,M,JASON,N,46,30Apr1970,4,,CB,Duke Lemur Center,1,120,31Dec1969,12,538,MEDUSA,EMAC,01Oct1966,3.25,537,PERSEUS,EMAC,01Oct1966,3.25,27Dec1994,24.68,,,24.68,16
ERUF,5660,N,F,HENNA,N,919,17Mar1982,3,,CB,Duke Lemur Center,1,120,17Nov1981,11,4502,OCHRE,ERUF,01Oct1968,13.14,515,THURBER,ERUF,01Oct1958,23.15,,,,4.81,4.81,1
EMAC,5661,N,M,PELEUS,N,257,20Mar1982,3,,CB,Duke Lemur Center,1,120,20Nov1981,11,4562,ARTEMIS,EMAC,22Apr1979,2.58,5581,ACHILLES,EMAC,01Apr1978,3.64,09Apr1993,11.06,,,11.06,
VVV,5662,N,M,ALDEBERAN,N,195,25Apr1980,4,,CB,Smithsonian National Zoological Park,,104,12Jan1980,1,oi_103148,,,,,oi_103147,,,,,13Mar1984,3.88,,,3.88,9
EMAC,5663,N,M,AEGYPTUS,N,259,26Mar1982,3,,CB,Duke Lemur Center,1,120,26Nov1981,11,5515,ANDROMEDA,EMAC,01Apr1980,1.65,5581,ACHILLES,EMAC,01Apr1978,3.66,30Jun2008,26.28,,,26.28,
EFUL,5664,N,F,RINDA,N,923,29Mar1982,3,,CB,Duke Lemur Center,1,120,29Nov1981,11,4509,HILDA,EFUL,26Dec1972,8.93,4585,URSUS,EFUL,01Oct1970,11.17,16Apr1982,0.05,,,0.05,
EFUL,5665,N,M,MODI,N,926,01Apr1982,4,,CB,Duke Lemur Center,1,120,02Dec1981,12,4566,GUDRUN,EFUL,27Apr1979,2.60,4537,BEOWULF,EFUL,18Mar1979,2.71,,,,6.21,6.21,
EUL,5666,Sp,F,JOHANNA,N,925,01Apr1982,4,,CB,Duke Lemur Center,1,120,02Dec1981,12,5547,Deborah,EALB,18May1980,1.54,5530,GOMER,EUL,28Apr1980,1.60,,,,16.14,16.14,1
LCAT,5667,N,M,PHILEMON,N,1050,02Apr1982,4,,CB,Duke Lemur Center,2,138,15Nov1981,11,2543,LYSIS,LCAT,29Mar1976,5.64,MULT2,,,,,28Jun2006,24.25,,,24.25,2
LCAT,5668,N,F,BAUCIS,N,1051,02Apr1982,4,,CB,Duke Lemur Center,2,138,15Nov1981,11,2543,LYSIS,LCAT,29Mar1976,5.64,MULT2,,,,,,,,8.27,8.27,7
LCAT,5669,N,F,ARACHNE,N,1055,04Apr1982,4,,CB,Duke Lemur Center,2,138,17Nov1981,11,2583,SAPPHO,LCAT,11Mar1977,4.69,MULT2,,,,,10Oct1995,13.53,,,13.53,1
EALB,567,N,F,ADAH,N,240,01Oct1968,10,Y,WB,Madagascar /,,120,03Jun1968,6,WILD,,,,,WILD,,,,,,,,21.72,21.72,12
ERUF,5670,N,F,ALIZARIN,N,931,05Apr1982,4,,CB,Duke Lemur Center,1,120,06Dec1981,12,1512,HEME,ERUF,08Mar1972,9.75,4503,RUBRIC,ERUF,01Oct1968,13.19,,,,25.16,25.16,1
VVV,5671,N,M,REGULUS,N,266,05Apr1982,4,,CB,Duke Lemur Center,2,104,22Dec1981,12,2560,BABEL,VVV,18May1976,5.60,4598,CANOPUS,VVV,11Apr1978,3.70,01Apr2000,18.00,,,18.00,
VVV,5672,N,F,AMALTHEA,N,267,05Apr1982,4,,CB,Duke Lemur Center,2,104,22Dec1981,12,2560,BABEL,VVV,18May1976,5.60,4598,CANOPUS,VVV,11Apr1978,3.70,02Nov2001,19.59,,,19.59,4
VAR,5673,Sp,F,ALINDA,N,,05Apr1982,4,,CB,Duke Lemur Center,1,98,28Dec1981,12,3581,MIRANDA,VAR,04May1978,3.65,5560,PLUTO III,VRUB,28May1977,4.59,06Jan1983,0.76,,,0.76,
LCAT,5674,N,M,SAPPHO-B,N,1057,04Apr1982,4,,CB,Duke Lemur Center,2,138,17Nov1981,11,2583,SAPPHO,LCAT,11Mar1977,4.69,MULT2,,,,,04Apr1982,0.00,,,0.00,
LCAT,5675,N,M,ARCHIMEDES,N,1058,07Apr1982,4,,CB,Duke Lemur Center,1,138,20Nov1981,11,4534,LETHE,LCAT,13Mar1979,2.69,5615,PEGASUS,LCAT,23Apr1977,4.58,,,,10.99,10.99,
LCAT,5676,N,M,PYTHAGORAS,N,1042,29Mar1982,3,,CB,Philadelphia Zoo,,138,11Nov1981,11,3592,ZENOBIA,LCAT,18May1978,3.49,4514,PINDAR,LCAT,01Feb1977,4.78,29Aug1996,14.43,,,14.43,
ERUF,5677,N,M,MADDER,N,936,09Apr1982,4,,CB,Duke Lemur Center,1,120,10Dec1981,12,4546,CINNABAR,ERUF,05Apr1979,2.68,4503,RUBRIC,ERUF,01Oct1968,13.20,12Feb1985,2.85,,,2.85,
